file,mean_grey,sd_grey,mean_area,sd_area,mean_perimeter,sd_perimeter,mean_major,sd_major,mean_minor,sd_minor,mean_ar,sd_ar,mean_turning,sd_turning,duration,N_frames,max_net,net_disp,net_speed,gross_disp,gross_speed,max_step,min_step,sd_step,sd_gross_speed,max_gross_speed,min_gross_speed,id,date,time,magnification,tube_id,measure_point,community
sample_0301,234.449377358491,4.43933119194606,20534.4864603774,8460.10928422934,633.308516226415,173.312773124064,218.198581132076,62.2752043450848,111.906644528302,34.1692853586534,2.00030188679245,0.40715365578544,0.02,0.51,3.66666666666667,53,1172.58,1152,314.26,1321.04,360.28,115.09,1.23,16.57,162.93,845.15,18.48,sample_0301-235,2019-03-20,18,1,301,1,Ble
sample_0301,218.788404761905,13.8818692650531,19101.5070476191,6627.85696603039,553.543683809524,109.095135715787,200.10980952381,44.7780860657315,116.810190476191,27.5289802034677,1.84209523809524,0.741732059878599,-0.04,0.15,5.6,84,1834.27,1834,327.55,2071.29,369.87,36.32,8.4,8.4,126.07,544.74,126.01,sample_0301-237,2019-03-20,18,1,301,1,Ble
sample_0301,229.90027027027,3.16784903169283,20015.3074162162,3421.69607065095,595.146304864865,72.6081805983997,214.580947027027,25.9714341335917,117.363718918919,17.5200095936084,1.87474324324324,0.339137789139184,-0.08,0.26,5.13333333333333,74,974.42,974,189.82,2038.5,397.11,399.04,11.14,44.46,215.25,1995.21,97.64,sample_0301-245,2019-03-20,18,1,301,1,Ble
sample_0301,236.916294117647,2.83571950227596,31332.2857411765,3693.54412668812,907.846287058823,93.0952299126998,302.951021176471,23.2318192418507,131.502174117647,9.12553895641174,2.31105882352941,0.19617290542664,0.0,0.07,1.13333333333333,17,513.3,513,452.91,515.68,455.01,45.75,23.01,5.38,80.76,686.27,345.1,sample_0301-246,2019-03-20,18,1,301,1,Ble
sample_0301,166.035916666667,22.140725678215,2455.18506666667,1001.74209168176,244.877066666667,74.0260472542302,82.57096,22.4461553843248,35.95712,9.15965987165747,2.32329166666667,0.457600592805813,0.0,0.65,1.73333333333333,24,511.43,511,295.06,574.33,331.34,78.24,1.99,14.83,138.76,712.91,29.8,sample_0301-25,2019-03-20,18,1,301,1,Ble
sample_0301,222.565029126214,5.38052042175729,26474.4025475728,4180.66052082655,768.033627961165,127.334081664914,263.80777631068,33.2407122611863,129.521885825243,24.5948458803103,2.13805825242718,0.59661781745335,0.04,0.21,6.86666666666667,103,1631.26,1120,163.07,2579.85,375.71,46.59,10.4,8.56,128.45,698.89,156.02,sample_0301-253,2019-03-20,18,1,301,1,Ble
sample_0301,225.336904255319,4.90593291922532,29280.1416170213,3927.18926546871,793.898781276596,64.4295086560301,282.695291914894,42.3785648463862,133.062934468085,17.6062642541884,2.17135106382979,0.472984341450032,-0.04,0.26,6.26666666666667,94,1965.38,1644,262.33,2470.73,394.27,96.73,12.13,9.55,143.22,1450.99,181.98,sample_0301-258,2019-03-20,18,1,301,1,Ble
sample_0301,226.233764705882,11.689512780922,17083.3694117647,2760.95285552181,553.502903529412,70.8307673747469,209.91428,27.5607411363032,102.316877647059,13.0350050195036,2.08174264705882,0.317736555127125,-0.01,0.24,9.06666666666667,136,3434.22,3392,374.09,3629.73,400.34,114.17,11.15,9.15,137.31,1712.58,167.25,sample_0301-26,2019-03-20,18,1,301,1,Ble
sample_0301,230.960683168317,4.09816023827935,10880.1997306931,3815.4271561881,432.796552871287,69.9708168607073,150.533455841584,32.6796175212712,88.4514186138614,20.3002827537601,1.73181188118812,0.278740227196266,0.09,0.31,6.73333333333333,101,854.66,855,126.93,1408.99,209.26,23.49,3.79,3.84,57.62,352.34,56.85,sample_0301-264,2019-03-20,18,1,301,1,Ble
sample_0301,222.714516129032,26.0007774856458,28307.9151483871,12137.3352711085,692.301161290323,240.540551681148,243.745827096774,93.4583311855964,132.427107096774,45.6054779863161,1.84464516129032,0.290359954583628,0.03,0.79,2.13333333333333,31,772.48,750,351.55,1221.72,572.68,273.88,2.43,53.29,533.05,2703.55,36.39,sample_0301-268,2019-03-20,18,1,301,1,Ble
sample_0301,149.173078947368,18.7006252610912,3905.792,1511.29762614724,306.36944,81.1840786554413,103.85328,31.8275143416741,45.28512,9.93417232007862,2.2435,0.413185957088494,-0.03,0.35,2.66666666666667,38,1134.31,1134,425.37,1208.7,453.26,251.91,10.5,40.25,275.18,1298.15,157.45,sample_0301-27,2019-03-20,18,1,301,1,Ble
sample_0301,142.3594,6.82964570263563,2574.97380571429,832.115651913331,254.704228571429,62.4072162829008,92.2514925714285,22.1140053796519,34.2198034285714,7.31377565991173,2.6908,0.47931187194585,0.03,0.32,2.46666666666667,35,1012.43,1012,410.44,1039.42,421.39,116.48,7.13,17.12,121.88,687.89,106.93,sample_0301-277,2019-03-20,18,1,301,1,Ble
sample_0301,230.781025,3.18138784009472,24260.12416,9702.20705475554,716.612056,183.659248133551,248.189552,73.3567913130849,117.677944,28.6567072531554,2.14895,0.585487434448798,0.0,0.37,2.66666666666667,40,755.61,756,283.35,956.01,358.5,82.56,1.86,13.09,196.29,1238.42,27.9,sample_0301-278,2019-03-20,18,1,301,1,Ble
sample_0301,232.387985714286,5.07227439335966,24264.2168685714,8708.39779847153,706.448054857143,135.062314072213,246.517856,50.7327739190291,121.515488,27.4501777511431,2.09034285714286,0.470360419490844,0.04,0.47,4.8,70,825.7,448,93.39,1653.29,344.44,110.4,7.03,13.58,130.52,583.59,105.42,sample_0301-29,2019-03-20,18,1,301,1,Ble
sample_0301,228.991729411765,9.33758811699129,30852.5923388235,7831.36372467062,787.399984941177,165.261081269633,306.997010823529,64.6784573149794,123.677142588235,22.6552116836104,2.46972941176471,0.251536676689281,0.01,0.31,5.8,85,2888.46,2888,498.01,3141.11,541.57,238.78,18.6,24.32,167.25,1790.88,278.98,sample_0301-301,2019-03-20,18,1,301,1,Ble
sample_0301,236.647875,2.91205565059796,28072.28416,6762.62000278376,906.749312,89.122815441442,274.82816,41.6279366522386,128.799176,17.4596683623001,2.153175,0.321050909574263,0.01,0.11,2.73333333333333,40,928.7,929,339.77,949.4,347.34,50.82,6.48,9.55,127.56,602.25,97.22,sample_0301-31,2019-03-20,18,1,301,1,Ble
sample_0301,160.529541666667,4.804564460007,2737.05386666667,906.241069768303,234.303186666667,51.6024556749304,72.6033066666667,16.5736680221427,46.1459333333333,9.30457568740973,1.57054166666667,0.157064921267461,0.02,0.26,1.6,24,574.73,575,359.2,599.75,374.84,37.79,7.74,7.85,117.75,566.8,116.16,sample_0301-318,2019-03-20,18,1,301,1,Ble
sample_0301,220.877333333333,6.90017360288855,23233.6105876543,7896.69087194015,654.849777777778,147.326319432535,220.065975308642,55.086739034114,129.310565925926,35.5472167765585,1.75998765432099,0.398676387996178,0.08,0.28,5.4,81,817.26,377,69.76,1599.41,296.19,49.61,7.88,6.5,97.46,744.1,118.17,sample_0301-326,2019-03-20,18,1,301,1,Ble
sample_0301,144.861833333333,1.75880949524947,2640.01706666667,836.732303916741,266.327053333333,62.8885741542223,75.2106133333333,15.2260720129088,43.1971333333333,9.46994557296268,1.82370833333333,0.518203626182224,-0.07,0.39,1.6,24,612.14,607,379.1,631.15,394.47,38.16,11.84,5.87,88.06,572.47,177.67,sample_0301-333,2019-03-20,18,1,301,1,Ble
sample_0301,226.455694444444,3.02717251349301,22127.9843555555,5586.70043982848,642.894217777778,100.241934652157,234.921151111111,44.890440821522,118.707777777778,13.0610388038221,1.98448611111111,0.353435612521925,0.09,0.22,4.8,72,755.95,756,157.49,1528.39,318.41,61.7,7.32,10.47,157.11,925.47,109.77,sample_0301-34,2019-03-20,18,1,301,1,Ble
sample_0301,158.487596491228,6.53096714523434,3812.07893333333,1093.6386246705,302.06784,67.1340200187127,107.5056,25.5475165160004,44.0978133333333,7.10737630715476,2.42815789473684,0.466865719049986,0.01,0.19,3.86666666666667,57,1285.64,1286,332.49,1326.79,343.14,114.96,6.11,14.15,123.99,862.2,91.58,sample_0301-343,2019-03-20,18,1,301,1,Ble
sample_0301,230.813391304348,7.04224666333079,21120.6722782609,14183.1362785211,590.268605217391,259.666170566577,211.872139130435,95.84206380036,105.601140869565,52.7355539612934,2.09669565217391,0.589823581850972,-0.02,0.41,1.73333333333333,23,566.7,567,326.94,689.92,398.03,152.24,3.44,30.44,208.83,1141.82,51.63,sample_0301-344,2019-03-20,18,1,301,1,Ble
sample_0301,227.73152,3.79546019486581,33437.3410133333,1517.56248318702,806.5518848,18.488792349654,318.603106133333,6.34404867322419,133.632482133333,5.58787670769553,2.38869333333333,0.118134597231561,0.0,0.05,5.0,75,2627.05,2627,525.41,2662.85,532.57,41.94,31.46,2.24,33.57,629.06,471.91,sample_0301-349,2019-03-20,18,1,301,1,Ble
sample_0301,237.828727272727,2.69705759019349,23654.2952727273,10848.4838167474,680.433527272727,210.561997697637,238.592189090909,78.9216273709824,116.442363636364,34.5689342691397,2.07179545454545,0.409898772503393,0.01,0.58,3.0,44,882.54,814,271.3,1265.43,421.81,94.57,4.96,18.43,234.85,1302.6,74.37,sample_0301-350,2019-03-20,18,1,301,1,Ble
sample_0301,229.828878378378,2.76169350442854,23981.702227027,5554.60022445332,668.36108972973,89.3450284740101,243.309357837838,46.2825903995871,124.85468972973,11.2527377972154,1.95714864864865,0.367502480932169,0.03,0.19,4.93333333333333,74,1299.33,1299,263.38,1779.95,360.8,62.1,9.27,11.25,168.74,931.51,139.08,sample_0301-351,2019-03-20,18,1,301,1,Ble
sample_0301,231.975027777778,2.53611067228216,27533.8069333333,8317.78266560167,720.722524444444,146.865634072596,256.804844444444,63.5330325607752,132.237973333333,25.6872531410617,1.94855555555556,0.348100432506355,-0.05,0.15,2.4,36,655.07,655,272.95,708.12,295.05,29.9,11.77,6.35,95.17,448.48,176.48,sample_0301-352,2019-03-20,18,1,301,1,Ble
sample_0301,221.141210526316,6.3334919129995,18503.9530666667,7024.2587743974,587.337493333333,151.912484313898,207.931093333333,60.0023212076206,108.039146666667,24.9687993957686,1.93768421052632,0.406249094851508,-0.07,0.35,3.8,57,1075.81,1076,283.11,1373.66,361.49,58.79,8.33,8.38,125.68,881.9,124.89,sample_0301-357,2019-03-20,18,1,301,1,Ble
sample_0301,144.215793103448,11.4786293183068,1362.6579862069,659.998823904151,176.032143448276,51.0481036098144,54.1166124137931,15.7754705722853,30.2073268965517,8.24772307024408,1.83020689655172,0.359900321449301,0.0,0.31,1.93333333333333,29,614.06,614,317.62,660.11,341.44,70.84,5.51,13.37,200.52,1062.64,82.64,sample_0301-360,2019-03-20,18,1,301,1,Ble
sample_0301,233.70103030303,3.50158971795865,29044.3884606061,3921.97768748174,779.580732121212,77.4959973905001,287.979844848485,28.3249027102205,128.205090909091,10.40984473333,2.25768181818182,0.26127999476488,-0.01,0.08,4.66666666666667,66,2237.93,2238,479.56,2264.84,485.32,103.18,18.24,15.34,140.95,1235.63,273.55,sample_0301-367,2019-03-20,18,1,301,1,Ble
sample_0301,160.141275862069,6.72235557086817,4428.31977931034,924.444033120829,332.494863448276,49.9582074218012,114.99712,16.4590589316956,48.5672496551724,6.47392831158204,2.38386206896552,0.30784826087561,-0.01,0.09,2.2,29,1060.03,1060,481.83,1067.14,485.06,106.9,16.68,19.11,87.06,732.09,250.14,sample_0301-370,2019-03-20,18,1,301,1,Ble
sample_0301,171.9975625,4.52645135475192,5362.4384,1685.21949478433,346.65975,92.486867935813,124.34208,33.2658204477577,52.91614,11.2954583544635,2.3598125,0.528052321301837,0.03,0.13,2.13333333333333,32,731.21,731,342.76,789.57,370.11,55.59,8.48,10.91,163.71,833.91,127.14,sample_0301-374,2019-03-20,18,1,301,1,Ble
sample_0301,233.606931034483,1.54951581415558,32612.6503724138,4197.86238276696,770.525004137931,80.929367001885,280.957324137931,30.1811469950883,147.286532413793,8.10441688597878,1.90563793103448,0.182501112544156,-0.01,0.36,3.86666666666667,58,1699.46,1699,439.52,1745.04,451.3,38.88,10.08,4.86,72.92,583.14,151.19,sample_0301-375,2019-03-20,18,1,301,1,Ble
sample_0301,137.437954545455,6.23946263312927,2006.26734545455,897.34396894385,222.253018181818,78.2102347000432,80.3742836363636,29.4900595901438,29.7776290909091,7.16865323819973,2.62472727272727,0.699222505754865,-0.04,0.34,1.46666666666667,22,597.35,597,407.28,607.04,413.89,44.87,2.2,10.08,151.13,672.98,33.07,sample_0301-378,2019-03-20,18,1,301,1,Ble
sample_0301,212.777275,13.2427970281041,24053.11232,7195.45253656341,672.841224,152.383165523338,262.027784,67.5814919954961,112.81668,20.4338909799648,2.303725,0.403258712370315,0.0,0.05,2.66666666666667,40,1265.91,1266,474.72,1271.49,476.81,48.94,14.52,7.85,117.77,734.15,217.78,sample_0301-380,2019-03-20,18,1,301,1,Ble
sample_0301,208.182447761194,3.87503684550843,21803.0034149254,2768.4012772557,617.005931940298,47.7703544543471,230.651605970149,13.578883955042,119.954860895522,10.7517363839084,1.93225373134328,0.135848215576282,-0.01,0.07,4.46666666666667,67,1830.89,1831,409.9,1866.25,417.82,41.93,16.06,5.5,82.45,629.0,240.94,sample_0301-381,2019-03-20,18,1,301,1,Ble
sample_0301,145.347368421053,15.1413440590541,2344.448,1269.4777582045,242.03728,86.6805207377057,83.5048,32.4420961633906,32.69648,9.14334557344154,2.51736842105263,0.631810415502926,-0.03,0.46,3.0,38,1176.89,1177,392.3,1937.51,645.84,441.63,14.83,92.98,407.58,2208.17,222.5,sample_0301-382,2019-03-20,18,1,301,1,Ble
sample_0301,232.51213559322,17.6929356060719,14935.0521491525,9517.70500881399,537.906977627119,211.948727523776,194.047012881356,76.394345956149,84.9802630508475,40.5402899378395,2.7056779661017,1.40819721435108,0.03,0.41,4.26666666666667,59,744.7,192,44.94,1352.73,317.05,196.03,0.96,29.42,203.87,1470.21,14.33,sample_0301-384,2019-03-20,18,1,301,1,Ble
sample_0301,223.911372881356,26.8074252142421,17463.177979661,11351.5704087583,649.478481355932,332.577186401022,197.75725559322,96.2237367097475,94.3412989830508,45.391420986786,2.24732203389831,0.726003216499904,0.03,0.8,4.33333333333333,59,762.82,354,81.67,1753.67,404.69,164.47,1.92,29.84,375.88,2466.99,28.85,sample_0301-386,2019-03-20,18,1,301,1,Ble
sample_0301,235.654846153846,14.1667399592816,24018.9184,10535.4834487212,724.03832,275.899255488042,240.946541538461,88.8191434535601,118.399581538462,33.2609188504089,2.03457692307692,0.532084002882703,0.0,0.72,3.66666666666667,52,720.41,720,196.47,1248.51,340.5,202.77,6.58,33.43,231.97,1520.76,98.74,sample_0301-388,2019-03-20,18,1,301,1,Ble
sample_0301,226.2094375,23.5210118802114,16824.9104,7862.48908415505,562.37074,178.606401761412,206.77434,75.7364732892711,96.75579,31.3923239418119,2.192109375,0.786564200695325,0.12,0.56,4.46666666666667,64,778.63,536,120.04,1464.37,327.84,140.89,4.56,21.13,227.56,1492.8,68.42,sample_0301-4,2019-03-20,18,1,301,1,Ble
sample_0301,235.044339285714,17.7847286679298,17075.1762285714,8646.49268833929,601.2626,251.380827924094,194.275977142857,69.5763983898009,101.338074285714,33.8402597116356,1.96492857142857,0.497593439636046,0.02,0.59,3.86666666666667,56,918.35,916,236.79,1146.45,296.5,86.39,0.61,15.01,197.44,1295.86,9.12,sample_0301-403,2019-03-20,18,1,301,1,Ble
sample_0301,212.276756097561,29.9979165799731,12772.3420097561,8368.95588327834,497.42808195122,216.053571996515,157.377685853659,52.3057407302147,91.883036097561,43.9954869163061,1.98575609756098,0.72813905885098,0.04,0.66,2.93333333333333,41,600.12,600,204.59,854.32,291.25,130.22,5.57,23.12,224.69,1282.7,83.52,sample_0301-404,2019-03-20,18,1,301,1,Ble
sample_0301,233.906939393939,2.8135329207621,31030.4923151515,5366.01254783512,831.98240969697,54.2877712497677,303.018909090909,45.3736796024736,130.019141818182,5.92984909808918,2.32887878787879,0.319684293246454,0.0,0.05,2.33333333333333,33,926.45,926,397.05,943.49,404.35,103.45,20.6,14.46,80.09,563.81,309.03,sample_0301-406,2019-03-20,18,1,301,1,Ble
sample_0301,231.557365853658,4.72864546015081,27943.8935414634,6391.18690151886,764.934883902439,110.598567601982,267.58332097561,42.1042220834999,130.99004097561,20.344623003934,2.06743902439024,0.318790765924963,0.0,0.33,2.73333333333333,41,1107.91,1017,372.12,1212.39,443.56,92.8,20.97,11.79,176.88,1391.99,314.51,sample_0301-407,2019-03-20,18,1,301,1,Ble
sample_0301,240.2745,2.96211318646195,24405.6438153846,5882.50529961971,690.255735384615,74.5887871314991,236.066990769231,45.3829400317889,130.436344615385,12.9940112191706,1.80955769230769,0.309057162899791,-0.02,0.18,3.6,52,854.96,855,237.49,1054.67,292.96,77.7,12.02,11.25,117.27,954.76,180.26,sample_0301-409,2019-03-20,18,1,301,1,Ble
sample_0301,216.794705882353,31.7110956487818,22169.5111529412,8954.30213831182,628.389235294118,177.217319207435,230.589409411765,70.2736415064987,113.047004705882,35.9767869881143,2.12002941176471,0.556927403224041,-0.05,0.48,9.46666666666667,136,1732.94,1561,164.88,4243.25,448.23,282.08,6.35,34.54,300.59,2993.88,95.23,sample_0301-41,2019-03-20,18,1,301,1,Ble
sample_0301,222.324307692308,16.5540003216312,16361.1864615385,10688.5170379449,576.499987692308,252.156297356715,209.76912,75.5612582052501,88.4184,45.716442053241,2.75776923076923,1.24669771821533,-0.07,0.6,3.46666666666667,52,1121.06,1095,315.87,1375.68,396.83,98.69,6.82,14.36,215.33,1480.36,102.31,sample_0301-422,2019-03-20,18,1,301,1,Ble
sample_0301,220.358408163265,8.45022665356372,21213.4326857143,4890.70152152966,623.338971428571,99.6625490889411,230.120927346939,34.551555422701,115.273449795918,18.4793551443163,2.02214285714286,0.277416203564248,0.06,0.28,3.26666666666667,49,1061.49,1017,311.24,1205.26,368.96,36.48,13.19,7.01,105.13,547.22,197.84,sample_0301-432,2019-03-20,18,1,301,1,Ble
sample_0301,226.907244444444,11.1029541444763,18953.0840177778,15816.9223689308,603.392576,407.368531063495,179.863288888889,108.497300466695,95.6956871111111,68.2294317402961,2.34424444444445,0.860341268323099,0.09,0.73,3.2,45,909.35,909,284.17,1323.95,413.73,164.73,1.52,30.09,380.45,2470.9,22.87,sample_0301-439,2019-03-20,18,1,301,1,Ble
sample_0301,229.005340425532,8.67637943243057,25030.9719148936,7372.43941551721,697.562539574468,159.269221448895,255.56917787234,62.5572766026982,120.037957446809,22.020519304864,2.0988085106383,0.295994097936008,-0.01,0.07,3.13333333333333,47,1340.91,1341,427.95,1362.64,434.89,39.58,18.21,5.72,85.74,593.68,273.15,sample_0301-442,2019-03-20,18,1,301,1,Ble
